timestamps,TP9,AF7,AF8,TP10,Right AUX
1627808072.844,-37.109,-13.184,-23.926,-40.527,0.000
1627808072.848,-1.953,-15.137,-15.137,3.418,0.000
1627808072.852,-11.719,-25.879,-18.555,-2.441,0.000
1627808072.856,-47.852,-23.926,-20.020,-47.852,0.000
1627808072.860,-46.875,-21.973,-15.625,-55.664,0.000
1627808072.864,-12.695,-23.438,-14.648,-11.230,0.000
1627808072.867,-3.906,-19.043,-13.672,12.695,0.000
1627808072.871,-39.062,-25.391,-21.484,-26.855,0.000
1627808072.875,-51.270,-29.297,-18.555,-53.223,0.000
1627808072.879,-18.555,-20.996,-11.719,-19.043,0.000
1627808072.883,-3.906,-16.113,-14.160,10.742,0.000
1627808072.887,-31.738,-13.672,-18.555,-20.508,0.000
1627808072.891,-57.129,-19.531,-19.531,-59.570,0.000
1627808072.895,-34.180,-23.926,-20.020,-35.156,0.000
1627808072.899,-4.395,-27.344,-17.090,9.766,0.000
1627808072.903,-22.461,-21.973,-13.672,0.977,0.000
1627808072.907,-49.316,-16.602,-12.695,-42.969,0.000
1627808072.910,-39.551,-18.555,-5.859,-43.945,0.000
1627808072.914,-4.395,-16.113,-3.418,4.395,0.000
1627808072.918,-6.348,-21.484,-9.766,9.766,0.000
1627808072.922,-46.387,-25.391,-16.602,-41.504,0.000
1627808072.926,-52.246,-20.996,-16.113,-51.758,0.000
1627808072.930,-13.672,-18.555,-10.742,-4.883,0.000
1627808072.934,0.000,-21.973,-16.602,9.766,0.000
1627808072.938,-29.297,-23.926,-21.484,-30.273,0.000
1627808072.942,-47.852,-20.996,-15.625,-54.688,0.000
1627808072.946,-18.066,-19.043,-12.695,-25.879,0.000
1627808072.950,6.348,-15.625,-14.160,6.836,0.000
1627808072.953,-10.742,-14.160,-14.160,-12.207,0.000
1627808072.957,-40.527,-20.996,-21.484,-54.688,0.000
1627808072.961,-28.809,-22.461,-21.973,-40.039,0.000
1627808072.965,6.348,-20.508,-15.137,10.742,0.000
1627808072.969,-3.906,-22.461,-16.602,4.395,0.000
1627808072.973,-33.691,-23.926,-20.508,-42.969,0.000
1627808072.977,-34.180,-24.414,-23.926,-44.922,0.000
1627808072.981,-1.953,-14.648,-18.555,2.930,0.000
1627808072.985,6.836,-6.348,-13.672,14.160,0.000
1627808072.989,-32.227,-15.137,-15.625,-30.273,0.000
1627808072.993,-46.387,-19.531,-14.648,-41.504,0.000
1627808072.996,-8.789,-11.719,-11.719,5.859,0.000
1627808073.000,10.742,-6.348,-8.301,30.273,0.000
1627808073.004,-22.949,-7.812,-9.277,-3.906,0.000
1627808073.008,-43.945,-16.602,-15.137,-35.156,0.000
1627808073.012,-13.672,-21.484,-16.602,-8.789,0.000
1627808073.016,13.672,-14.648,-13.672,26.367,0.000
1627808073.020,-9.766,-12.695,-16.602,-1.953,0.000
1627808073.024,-43.945,-19.531,-19.043,-46.387,0.000
1627808073.028,-28.320,-20.508,-18.066,-30.762,0.000
1627808073.032,6.836,-13.672,-14.160,23.438,0.000
1627808073.035,-1.953,-12.695,-15.137,25.391,0.000
1627808073.039,-35.645,-24.414,-18.066,-26.367,0.000
1627808073.043,-27.832,-20.020,-13.672,-30.273,0.000
1627808073.047,5.859,-6.348,-13.672,15.625,0.000
1627808073.051,10.254,-4.883,-14.648,26.855,0.000
1627808073.055,-25.879,-12.207,-12.207,-20.996,0.000
1627808073.059,-48.340,-17.090,-15.137,-51.270,0.000
1627808073.063,-17.578,-18.555,-15.625,-10.254,0.000
1627808073.067,8.301,-20.508,-14.160,18.555,0.000
1627808073.071,-21.484,-27.344,-18.555,-12.207,0.000
1627808073.075,-46.387,-24.414,-18.066,-40.527,0.000
1627808073.078,-17.090,-16.602,-12.207,-17.578,0.000
1627808073.082,13.184,-14.160,-6.348,23.926,0.000
1627808073.086,-7.812,-16.602,-14.160,9.277,0.000
1627808073.090,-51.270,-27.832,-23.926,-45.898,0.000
1627808073.094,-47.852,-28.320,-17.090,-44.434,0.000
1627808073.098,-6.348,-16.602,-7.812,7.324,0.000
1627808073.102,-7.324,-16.602,-10.254,3.418,0.000
1627808073.106,-38.086,-25.879,-14.648,-41.504,0.000
1627808073.110,-35.645,-20.996,-13.184,-46.387,0.000
1627808073.114,0.488,-16.113,-9.766,-2.930,0.000
1627808073.118,11.719,-19.043,-12.695,16.602,0.000
1627808073.121,-17.090,-21.484,-15.137,-21.973,0.000
1627808073.125,-33.691,-22.461,-12.695,-45.898,0.000
1627808073.129,-6.836,-18.066,-9.766,-10.742,0.000
1627808073.133,10.742,-17.578,-8.301,21.973,0.000
1627808073.137,-18.555,-19.531,-9.277,-2.930,0.000
1627808073.141,-49.316,-20.996,-13.672,-44.922,0.000
1627808073.145,-26.855,-18.555,-14.160,-26.367,0.000
1627808073.149,4.883,-18.555,-13.672,16.602,0.000
1627808073.153,-13.672,-20.020,-13.672,3.906,0.000
1627808073.157,-41.504,-19.043,-13.184,-38.574,0.000
1627808073.160,-34.180,-20.020,-11.719,-34.180,0.000
1627808073.164,-5.371,-21.484,-12.695,7.812,0.000
1627808073.168,-3.906,-17.578,-11.230,11.719,0.000
1627808073.172,-35.645,-18.555,-17.090,-30.273,0.000
1627808073.176,-49.316,-20.508,-20.996,-52.246,0.000
1627808073.180,-21.484,-20.020,-15.625,-14.160,0.000
1627808073.184,-7.812,-16.602,-15.137,7.324,0.000
1627808073.188,-33.691,-11.230,-17.090,-30.273,0.000
1627808073.192,-45.410,-9.766,-18.555,-58.594,0.000
1627808073.196,-16.602,-9.766,-20.508,-26.367,0.000
1627808073.200,4.395,-11.719,-20.508,7.324,0.000
1627808073.203,-22.949,-18.555,-21.973,-20.996,0.000
1627808073.207,-50.781,-20.020,-23.926,-53.223,0.000
1627808073.211,-29.785,-18.066,-20.020,-25.879,0.000
1627808073.215,1.465,-16.602,-11.719,19.043,0.000
1627808073.219,-13.672,-14.648,-14.160,6.836,0.000
1627808073.223,-45.410,-12.695,-20.020,-35.645,0.000
1627808073.227,-39.062,-14.160,-19.531,-37.598,0.000
1627808073.231,-0.488,-11.719,-13.672,4.395,0.000
1627808073.235,5.859,-5.859,-9.277,17.578,0.000
1627808073.239,-40.039,-14.160,-12.695,-27.344,0.000
1627808073.243,-54.199,-18.555,-18.555,-44.922,0.000
1627808073.246,-15.137,-12.695,-15.625,-6.348,0.000
1627808073.250,9.277,-11.719,-12.695,19.531,0.000
1627808073.254,-16.602,-20.020,-20.996,-13.184,0.000
1627808073.258,-41.504,-25.879,-29.297,-55.176,0.000
1627808073.262,-17.578,-19.043,-27.344,-31.250,0.000
1627808073.266,12.695,-8.301,-23.926,14.160,0.000
1627808073.270,-10.742,-7.324,-23.926,-8.301,0.000
1627808073.274,-52.734,-20.020,-26.855,-60.059,0.000
1627808073.278,-41.016,-22.461,-23.438,-42.969,0.000
1627808073.282,1.465,-7.324,-14.648,10.254,0.000
1627808073.286,-7.324,-5.371,-18.066,3.906,0.000
1627808073.289,-45.898,-23.438,-21.973,-46.875,0.000
1627808073.293,-41.504,-25.879,-16.602,-56.641,0.000
1627808073.297,0.977,-10.742,-11.719,-9.766,0.000
1627808073.301,11.230,-8.301,-11.230,2.930,0.000
1627808073.305,-25.879,-19.043,-13.672,-44.434,0.000
1627808073.309,-41.992,-19.531,-15.137,-67.383,0.000
1627808073.313,-10.742,-16.113,-14.160,-23.438,0.000
1627808073.317,13.672,-17.090,-10.742,19.531,0.000
1627808073.321,-17.578,-27.344,-15.137,-8.301,0.000
1627808073.325,-52.734,-27.344,-16.602,-41.992,0.000
1627808073.328,-31.738,-13.672,-6.348,-11.719,0.000
1627808073.332,-3.906,-11.230,-6.348,22.461,0.000
1627808073.336,-22.949,-18.555,-14.160,-2.930,0.000
1627808073.340,-47.363,-12.695,-15.625,-44.434,0.000
1627808073.344,-27.832,-4.883,-11.719,-34.180,0.000
1627808073.348,8.301,-8.301,-5.371,10.254,0.000
1627808073.352,-2.930,-14.160,-13.672,6.836,0.000
1627808073.356,-41.504,-20.508,-24.902,-41.016,0.000
1627808073.360,-46.875,-25.391,-23.926,-54.199,0.000
1627808073.364,-12.207,-24.902,-16.113,-13.672,0.000
1627808073.368,2.441,-20.996,-14.648,13.184,0.000
1627808073.371,-24.414,-21.973,-16.113,-19.531,0.000
1627808073.375,-51.270,-25.391,-19.043,-55.664,0.000
1627808073.379,-22.949,-15.625,-18.066,-23.438,0.000
1627808073.383,6.836,-13.184,-12.695,15.137,0.000
1627808073.387,-24.414,-24.414,-11.719,-20.020,0.000
1627808073.391,-57.129,-26.855,-14.160,-59.570,0.000
1627808073.395,-33.203,-19.531,-15.625,-34.668,0.000
1627808073.399,-2.441,-14.648,-13.184,7.324,0.000
1627808073.403,-20.996,-18.066,-22.461,-13.672,0.000
1627808073.407,-56.152,-23.438,-27.832,-59.082,0.000
1627808073.411,-48.828,-19.043,-20.996,-48.340,0.000
1627808073.414,-8.301,-12.695,-15.625,-5.859,0.000
1627808073.418,-3.906,-20.996,-18.555,-2.930,0.000
1627808073.422,-41.016,-25.879,-18.555,-41.504,0.000
1627808073.426,-48.340,-20.508,-17.578,-53.223,0.000
1627808073.430,-16.113,-21.973,-18.555,-11.230,0.000
1627808073.434,1.465,-19.043,-14.160,14.160,0.000
1627808073.438,-25.879,-23.926,-16.602,-28.320,0.000
1627808073.442,-46.875,-24.414,-20.996,-61.035,0.000
1627808073.446,-10.254,-12.207,-14.160,-21.484,0.000
1627808073.450,20.020,-10.742,-9.766,15.137,0.000
1627808073.454,-10.254,-15.137,-17.578,-13.672,0.000
1627808073.457,-41.504,-21.973,-16.602,-52.246,0.000
1627808073.461,-22.461,-22.461,-10.742,-27.344,0.000
1627808073.465,9.766,-14.160,-8.789,18.555,0.000
1627808073.469,0.000,-13.672,-10.742,5.371,0.000
1627808073.473,-30.273,-11.719,-11.719,-38.574,0.000
1627808073.477,-23.438,-6.348,-12.695,-41.016,0.000
1627808073.481,6.836,-10.254,-13.672,0.000,0.000
1627808073.485,1.465,-16.602,-16.602,8.789,0.000
1627808073.489,-35.156,-20.508,-18.555,-32.227,0.000
1627808073.493,-41.504,-20.020,-16.113,-54.199,0.000
1627808073.496,-1.953,-15.137,-8.301,-10.254,0.000
1627808073.500,16.113,-11.719,-7.812,23.926,0.000
1627808073.504,-17.578,-20.508,-18.066,-20.020,0.000
1627808073.508,-44.434,-23.438,-20.020,-60.547,0.000
1627808073.512,-22.461,-16.113,-19.043,-35.156,0.000
1627808073.516,3.906,-11.719,-18.066,1.953,0.000
1627808073.520,-20.508,-14.160,-18.555,-16.113,0.000
1627808073.524,-57.129,-16.602,-21.973,-59.570,0.000
1627808073.528,-33.691,-12.207,-17.578,-43.945,0.000
1627808073.532,7.812,-11.230,-13.184,6.836,0.000
1627808073.536,-1.953,-20.020,-13.672,4.883,0.000
1627808073.539,-46.875,-30.762,-17.578,-41.504,0.000
1627808073.543,-50.293,-32.227,-20.020,-49.316,0.000
1627808073.547,-6.348,-21.973,-16.602,-2.930,0.000
1627808073.551,6.836,-15.625,-14.648,13.672,0.000
1627808073.555,-27.344,-18.555,-19.043,-28.809,0.000
1627808073.559,-44.922,-18.066,-22.949,-51.758,0.000
1627808073.563,-11.230,-14.160,-18.555,-10.254,0.000
1627808073.567,13.672,-8.789,-16.113,22.461,0.000
1627808073.571,-14.648,-17.578,-17.090,-11.230,0.000
1627808073.575,-41.992,-27.832,-16.113,-47.852,0.000
1627808073.579,-22.949,-26.855,-18.066,-28.320,0.000
1627808073.582,3.906,-23.926,-18.066,6.348,0.000
1627808073.586,-15.625,-28.320,-17.578,-6.348,0.000
1627808073.590,-48.340,-29.785,-20.508,-50.293,0.000
1627808073.594,-39.062,-22.461,-18.066,-47.852,0.000
1627808073.598,-5.371,-20.020,-13.672,-3.906,0.000
1627808073.602,-8.301,-22.949,-14.648,4.395,0.000
1627808073.606,-42.969,-24.414,-17.578,-36.621,0.000
1627808073.610,-50.781,-23.438,-20.996,-53.711,0.000
1627808073.614,-9.766,-17.578,-17.578,-8.301,0.000
1627808073.618,9.766,-12.695,-13.672,21.973,0.000
1627808073.621,-24.902,-21.973,-21.973,-20.996,0.000
1627808073.625,-48.340,-32.227,-23.438,-57.129,0.000
1627808073.629,-18.066,-28.809,-14.648,-21.484,0.000
1627808073.633,3.418,-23.926,-15.625,19.043,0.000
1627808073.637,-21.973,-25.391,-21.484,-5.859,0.000
1627808073.641,-50.781,-27.344,-25.391,-51.270,0.000
1627808073.645,-37.598,-28.320,-25.391,-35.645,0.000
1627808073.649,-4.883,-26.367,-20.020,10.742,0.000
1627808073.653,-14.160,-18.066,-18.555,4.395,0.000
1627808073.657,-49.316,-18.066,-22.461,-41.016,0.000
1627808073.661,-42.969,-18.066,-19.531,-42.969,0.000
1627808073.664,-4.395,-21.484,-16.113,2.441,0.000
1627808073.668,3.418,-20.996,-18.555,12.695,0.000
1627808073.672,-28.320,-17.578,-22.949,-27.832,0.000
1627808073.676,-42.480,-19.043,-24.414,-45.410,0.000
1627808073.680,-8.301,-20.020,-22.949,-7.324,0.000
1627808073.684,9.277,-16.113,-15.137,18.555,0.000
1627808073.688,-23.438,-18.066,-20.020,-20.020,0.000
1627808073.692,-47.363,-24.414,-22.949,-52.734,0.000
1627808073.696,-14.648,-21.484,-17.090,-19.043,0.000
1627808073.700,12.695,-16.602,-17.578,23.438,0.000
1627808073.704,-16.602,-18.066,-19.531,4.395,0.000
1627808073.707,-50.781,-18.066,-20.020,-37.598,0.000
1627808073.711,-38.086,-21.484,-21.973,-27.344,0.000
1627808073.715,1.465,-18.066,-13.672,17.090,0.000
1627808073.719,-0.977,-18.555,-14.648,11.230,0.000
1627808073.723,-45.898,-32.227,-20.508,-42.969,0.000
1627808073.727,-50.293,-32.715,-15.137,-50.781,0.000
1627808073.731,-9.277,-24.902,-14.648,-5.371,0.000
1627808073.735,-3.418,-23.926,-14.160,9.766,0.000
1627808073.739,-45.898,-28.809,-20.508,-33.203,0.000
1627808073.743,-58.105,-34.180,-23.926,-59.082,0.000
1627808073.747,-21.973,-28.320,-15.625,-15.625,0.000
1627808073.750,0.000,-15.625,-9.277,22.949,0.000
1627808073.754,-24.414,-16.602,-16.113,-13.672,0.000
1627808073.758,-53.711,-25.391,-21.973,-55.176,0.000
1627808073.762,-24.414,-23.926,-15.625,-28.809,0.000
1627808073.766,7.324,-10.254,-11.230,12.695,0.000
1627808073.770,-13.672,-10.254,-16.113,-8.789,0.000
1627808073.774,-48.828,-22.461,-21.484,-55.176,0.000
1627808073.778,-39.062,-24.414,-19.531,-43.457,0.000
1627808073.782,-2.441,-25.879,-19.043,3.418,0.000
1627808073.786,-11.230,-22.461,-20.020,0.977,0.000
1627808073.789,-48.340,-24.414,-23.926,-52.246,0.000
1627808073.793,-48.828,-21.484,-22.461,-64.453,0.000
1627808073.797,-7.812,-8.301,-12.207,-11.719,0.000
1627808073.801,5.371,0.000,-13.184,8.789,0.000
1627808073.805,-30.273,-2.930,-20.020,-34.668,0.000
1627808073.809,-47.852,-18.066,-20.508,-63.965,0.000
1627808073.813,-15.137,-22.949,-16.113,-25.391,0.000
1627808073.817,8.789,-12.207,-12.695,14.648,0.000
1627808073.821,-16.113,-13.672,-14.648,-14.648,0.000
1627808073.825,-47.363,-14.648,-15.625,-59.082,0.000
1627808073.829,-26.367,-10.742,-12.207,-32.715,0.000
1627808073.832,10.742,-13.184,-14.648,4.395,0.000
1627808073.836,-4.883,-17.090,-18.555,-16.113,0.000
1627808073.840,-42.969,-20.508,-18.066,-53.223,0.000
1627808073.844,-35.645,-21.973,-18.555,-44.434,0.000
1627808073.848,2.930,-15.137,-16.602,0.488,0.000
1627808073.852,1.953,-17.090,-12.695,8.301,0.000
1627808073.856,-38.086,-28.320,-15.625,-37.109,0.000
1627808073.860,-48.828,-22.949,-17.578,-50.781,0.000
1627808073.864,-14.648,-17.578,-16.602,-9.766,0.000
1627808073.868,-3.906,-20.996,-14.648,6.348,0.000
1627808073.872,-40.039,-28.320,-19.043,-37.109,0.000
1627808073.875,-57.129,-26.855,-21.484,-62.012,0.000
1627808073.879,-28.320,-19.531,-19.043,-26.367,0.000
1627808073.883,-2.930,-21.973,-16.602,4.395,0.000
1627808073.887,-20.508,-20.996,-15.137,-18.066,0.000
1627808073.891,-44.434,-21.484,-20.508,-58.105,0.000
1627808073.895,-23.438,-15.625,-18.555,-44.922,0.000
1627808073.899,3.906,-11.719,-20.020,-3.906,0.000
1627808073.903,-15.625,-22.949,-25.391,-17.578,0.000
1627808073.907,-45.410,-24.414,-21.484,-59.570,0.000
1627808073.911,-38.574,-18.555,-14.648,-54.199,0.000
1627808073.914,-7.324,-21.484,-17.090,-10.254,0.000
1627808073.918,-7.812,-24.414,-19.531,-1.953,0.000
1627808073.922,-46.875,-22.949,-19.043,-45.410,0.000
1627808073.926,-61.523,-26.367,-20.996,-65.430,0.000
1627808073.930,-27.832,-29.297,-20.508,-22.461,0.000
1627808073.934,-13.184,-29.785,-15.625,4.883,0.000
1627808073.938,-39.062,-26.367,-18.066,-34.180,0.000
1627808073.942,-54.199,-17.578,-20.996,-64.453,0.000
1627808073.946,-26.367,-14.160,-18.066,-29.297,0.000
1627808073.950,5.859,-15.137,-15.137,11.719,0.000
1627808073.954,-15.625,-20.508,-17.578,-9.277,0.000
1627808073.957,-53.223,-25.391,-19.531,-56.152,0.000
1627808073.961,-34.180,-20.020,-16.113,-38.574,0.000
1627808073.965,4.883,-14.160,-15.137,12.207,0.000
1627808073.969,-10.742,-14.160,-17.090,0.977,0.000
1627808073.973,-52.246,-15.625,-22.461,-53.711,0.000
1627808073.977,-47.852,-16.113,-20.508,-56.641,0.000
1627808073.981,-14.648,-20.020,-14.648,-7.324,0.000
1627808073.985,-10.742,-16.113,-14.648,4.395,0.000
1627808073.989,-39.551,-14.648,-17.578,-32.715,0.000
1627808073.993,-45.410,-24.902,-16.602,-49.805,0.000
1627808073.997,-11.230,-18.555,-9.277,-6.836,0.000
1627808074.000,4.883,-17.090,-4.395,21.484,0.000
1627808074.004,-27.832,-23.926,-14.648,-21.484,0.000
1627808074.008,-56.152,-29.297,-20.996,-62.012,0.000
1627808074.012,-27.832,-21.973,-14.160,-29.785,0.000
1627808074.016,6.836,-13.184,-7.812,13.672,0.000
1627808074.020,-16.113,-14.648,-13.672,-9.766,0.000
1627808074.024,-49.805,-23.926,-20.508,-56.152,0.000
1627808074.028,-33.203,-21.973,-18.066,-42.480,0.000
1627808074.032,3.906,-12.207,-12.207,6.836,0.000
1627808074.036,-0.977,-9.766,-9.766,6.348,0.000
1627808074.040,-32.227,-16.602,-13.184,-38.574,0.000
1627808074.043,-33.691,-19.043,-12.207,-45.898,0.000
1627808074.047,-1.465,-9.766,-8.301,0.488,0.000
1627808074.051,-1.465,-17.090,-18.066,7.812,0.000
1627808074.055,-35.645,-26.855,-27.344,-40.527,0.000
1627808074.059,-46.387,-25.879,-25.391,-63.965,0.000
1627808074.063,-20.020,-20.996,-22.461,-25.391,0.000
1627808074.067,0.488,-20.996,-20.020,8.301,0.000
1627808074.071,-22.461,-24.902,-18.555,-21.973,0.000
1627808074.075,-48.828,-28.809,-18.555,-62.012,0.000
1627808074.079,-24.902,-20.020,-18.555,-31.738,0.000
1627808074.082,0.488,-10.742,-16.602,9.277,0.000
1627808074.086,-13.672,-20.996,-20.508,-7.324,0.000
1627808074.090,-42.969,-27.832,-23.438,-49.316,0.000
1627808074.094,-34.180,-29.785,-25.879,-51.270,0.000
1627808074.098,2.441,-27.344,-21.973,-4.883,0.000
1627808074.102,2.930,-20.020,-20.996,0.488,0.000
1627808074.106,-38.086,-27.344,-27.344,-52.734,0.000
1627808074.110,-49.805,-29.297,-27.832,-70.312,0.000
1627808074.114,-11.230,-16.113,-22.461,-22.461,0.000
1627808074.118,1.953,-21.484,-20.020,-0.488,0.000
1627808074.122,-30.273,-29.297,-22.949,-35.156,0.000
1627808074.125,-53.711,-26.855,-25.879,-63.965,0.000
1627808074.129,-27.832,-21.484,-22.949,-34.180,0.000
1627808074.133,-8.301,-20.020,-22.949,1.465,0.000
1627808074.137,-32.227,-22.949,-25.879,-18.555,0.000
1627808074.141,-59.570,-18.066,-25.391,-53.711,0.000
1627808074.145,-36.621,-7.324,-19.043,-29.297,0.000
1627808074.149,-3.906,-11.230,-14.160,13.672,0.000
1627808074.153,-22.949,-21.973,-13.672,0.000,0.000
1627808074.157,-53.223,-18.555,-17.578,-41.504,0.000
1627808074.161,-40.527,-12.695,-19.531,-42.969,0.000
1627808074.165,-4.395,-17.090,-18.066,2.930,0.000
1627808074.168,-3.906,-17.578,-16.113,9.766,0.000
1627808074.172,-37.598,-14.648,-15.625,-33.203,0.000
1627808074.176,-41.016,-14.648,-13.184,-48.828,0.000
1627808074.180,-2.441,-9.766,-13.672,-7.812,0.000
1627808074.184,8.301,-11.230,-17.090,14.160,0.000
1627808074.188,-25.391,-24.902,-26.367,-22.461,0.000
1627808074.192,-44.434,-27.344,-34.180,-52.246,0.000
1627808074.196,-14.160,-22.461,-26.367,-20.508,0.000
1627808074.200,15.137,-17.578,-16.113,23.926,0.000
1627808074.204,-7.324,-11.230,-18.555,3.906,0.000
1627808074.208,-42.969,-16.602,-25.391,-47.852,0.000
1627808074.211,-32.715,-21.973,-24.414,-44.922,0.000
1627808074.215,4.395,-17.090,-17.090,-2.930,0.000
1627808074.219,-0.488,-9.766,-18.066,-6.348,0.000
1627808074.223,-31.738,-13.672,-23.926,-49.805,0.000
1627808074.227,-27.344,-17.578,-21.484,-49.805,0.000
1627808074.231,3.906,-21.484,-17.090,-7.324,0.000
1627808074.235,-0.977,-27.344,-18.555,5.859,0.000
1627808074.239,-35.645,-25.879,-18.555,-29.785,0.000
1627808074.243,-49.316,-21.484,-16.602,-48.340,0.000
1627808074.247,-28.809,-19.531,-12.207,-2.930,0.000
1627808074.250,-18.066,-20.020,-7.812,23.926,0.000
1627808074.254,-46.387,-19.531,-10.742,-13.184,0.000
1627808074.258,-65.918,-20.996,-18.066,-50.293,0.000
1627808074.262,-42.480,-20.996,-15.137,-28.320,0.000
1627808074.266,-4.395,-13.184,-7.812,16.113,0.000
1627808074.270,-18.066,-7.812,-13.184,-4.395,0.000
1627808074.274,-54.199,-9.277,-18.555,-52.734,0.000
1627808074.278,-41.504,-8.789,-12.207,-42.480,0.000
1627808074.282,-2.441,-12.695,-11.230,-1.953,0.000
1627808074.286,0.488,-14.648,-11.719,1.465,0.000
1627808074.290,-36.621,-16.113,-15.137,-43.457,0.000
1627808074.293,-40.527,-14.160,-20.508,-57.617,0.000
1627808074.297,-2.441,-13.184,-18.555,-12.695,0.000
1627808074.301,10.254,-10.742,-18.555,11.719,0.000
1627808074.305,-21.973,-10.254,-24.902,-22.461,0.000
1627808074.309,-39.062,-11.719,-25.391,-51.758,0.000
1627808074.313,-3.418,-1.953,-20.020,-21.484,0.000
1627808074.317,16.113,-1.465,-20.996,11.230,0.000
1627808074.321,-21.973,-17.578,-29.785,-20.508,0.000
1627808074.325,-48.828,-21.484,-29.785,-61.523,0.000
1627808074.329,-28.320,-15.137,-24.414,-38.086,0.000
1627808074.333,-3.418,-10.254,-20.508,6.348,0.000
1627808074.336,-14.648,-14.648,-20.996,-10.742,0.000
1627808074.340,-39.551,-20.508,-24.414,-55.176,0.000
1627808074.344,-29.785,-17.090,-20.508,-53.223,0.000
1627808074.348,0.977,-8.789,-15.625,-5.859,0.000
1627808074.352,-1.953,-12.207,-17.090,2.441,0.000
1627808074.356,-36.133,-18.066,-23.438,-41.016,0.000
1627808074.360,-37.598,-12.207,-25.391,-53.711,0.000
1627808074.364,1.953,-10.254,-18.066,-5.859,0.000
1627808074.368,15.625,-16.113,-18.066,20.996,0.000
1627808074.372,-19.531,-17.090,-27.832,-21.484,0.000
1627808074.375,-41.016,-21.973,-32.715,-59.570,0.000
1627808074.379,-15.137,-20.508,-32.227,-29.297,0.000
1627808074.383,13.184,-12.695,-26.855,10.254,0.000
1627808074.387,-13.184,-15.625,-25.391,-15.137,0.000
1627808074.391,-49.316,-19.531,-30.273,-56.152,0.000
1627808074.395,-27.832,-21.973,-27.832,-38.574,0.000
1627808074.399,10.254,-20.996,-18.555,9.766,0.000
1627808074.403,-2.930,-18.555,-16.113,4.395,0.000
1627808074.407,-41.504,-25.879,-19.043,-40.527,0.000
1627808074.411,-36.621,-22.461,-15.625,-42.969,0.000
1627808074.415,2.930,-8.789,-9.766,1.465,0.000
1627808074.418,3.906,-14.160,-16.602,7.324,0.000
1627808074.422,-36.621,-26.855,-22.461,-38.086,0.000
1627808074.426,-47.852,-20.996,-15.137,-55.664,0.000
1627808074.430,-11.230,-9.277,-6.348,-13.672,0.000
1627808074.434,3.906,-14.648,-8.301,9.277,0.000
1627808074.438,-29.297,-24.414,-14.648,-27.344,0.000
1627808074.442,-40.039,-20.020,-11.230,-51.758,0.000
1627808074.446,-13.672,-21.484,-12.695,-24.414,0.000
1627808074.450,0.977,-24.902,-17.090,7.812,0.000
1627808074.454,-20.508,-18.555,-16.113,-15.625,0.000
1627808074.458,-54.688,-21.484,-20.508,-62.988,0.000
1627808074.461,-44.434,-31.250,-21.973,-52.246,0.000
1627808074.465,-6.836,-26.855,-20.020,2.441,0.000
1627808074.469,-12.207,-26.855,-18.555,2.930,0.000
1627808074.473,-42.480,-26.855,-21.973,-40.039,0.000
1627808074.477,-33.203,-21.484,-24.414,-39.551,0.000
1627808074.481,-1.953,-19.043,-18.066,-0.977,0.000
1627808074.485,-7.324,-19.531,-16.602,1.465,0.000
1627808074.489,-44.434,-25.391,-22.461,-39.062,0.000
1627808074.493,-61.523,-32.227,-24.414,-63.965,0.000
1627808074.497,-20.996,-21.484,-17.090,-22.949,0.000
1627808074.501,3.906,-14.648,-16.602,12.207,0.000
1627808074.504,-30.762,-22.461,-22.461,-26.367,0.000
1627808074.508,-51.758,-21.973,-23.438,-62.012,0.000
1627808074.512,-16.602,-12.207,-20.996,-30.273,0.000
1627808074.516,15.137,-11.719,-19.531,17.578,0.000
1627808074.520,-3.418,-19.531,-18.555,2.441,0.000
1627808074.524,-36.133,-24.902,-23.438,-40.039,0.000
1627808074.528,-23.926,-22.949,-23.438,-31.738,0.000
1627808074.532,12.695,-16.113,-15.137,14.648,0.000
1627808074.536,4.883,-12.207,-18.066,13.184,0.000
1627808074.540,-34.180,-16.602,-19.531,-38.086,0.000
1627808074.543,-38.086,-13.672,-18.555,-52.734,0.000
1627808074.547,-6.348,-13.184,-20.996,-8.789,0.000
1627808074.551,0.488,-19.043,-24.414,10.254,0.000
1627808074.555,-31.250,-19.043,-26.367,-32.715,0.000
1627808074.559,-44.922,-21.973,-23.438,-57.617,0.000
1627808074.563,-18.066,-23.438,-19.043,-16.602,0.000
1627808074.567,0.488,-18.066,-19.043,15.625,0.000
1627808074.571,-30.762,-21.484,-20.508,-15.137,0.000
1627808074.575,-59.082,-25.391,-20.508,-52.734,0.000
1627808074.579,-36.133,-17.090,-20.508,-32.715,0.000
1627808074.583,0.488,-12.207,-14.160,8.301,0.000
1627808074.586,-12.695,-18.066,-14.648,-5.371,0.000
1627808074.590,-50.781,-24.414,-22.949,-51.758,0.000
1627808074.594,-45.898,-25.391,-19.531,-46.387,0.000
1627808074.598,-7.324,-16.602,-12.695,3.418,0.000
1627808074.602,-4.395,-17.090,-15.137,8.301,0.000
1627808074.606,-41.016,-27.832,-21.973,-35.645,0.000
1627808074.610,-51.758,-32.227,-25.879,-51.758,0.000
1627808074.614,-10.254,-19.043,-22.461,-12.207,0.000
1627808074.618,3.906,-15.625,-21.484,12.207,0.000
1627808074.622,-28.809,-19.043,-23.926,-22.461,0.000
1627808074.626,-47.852,-15.137,-27.832,-53.711,0.000
1627808074.629,-19.043,-19.531,-25.879,-22.949,0.000
